AppID,Name,Current,24h Peak,All-Time Peak
205190.0,Rocksmith,16,18,"1,406"
42990.0,Sword of the Stars II: Enhanced Edition,16,17,"1,379"
384190.0,ABZÛ,16,31,"1,329"
209120.0,Street Fighter X Tekken,16,17,"1,302"
351710.0,Hyperdimension Neptunia Re;Birth2 Sisters Generation,16,32,"1,285"
596350.0,Paladins - Public Test,16,21,"1,258"
200900.0,Cave Story+,16,26,"1,235"
420110.0,NEKOPARA Vol. 2,16,37,"1,228"
8600.0,RACE 07,16,54,"1,199"
337950.0,The SKIES,16,47,"1,178"
367270.0,Angels Fall First,16,23,"1,130"
511800.0,ONRAID,16,57,"1,037"
207490.0,Rayman Origins,16,37,870
357480.0,Frozen Free Fall: Snowball Fight,16,30,867
425220.0,ONE PIECE BURNING BLOOD,16,41,857
308420.0,Ziggurat,16,28,809
330390.0,Grandia II Anniversary Edition,16,26,798
586030.0,Shardbound,16,23,751
307670.0,Hard West,16,34,747
833040.0,Hiveswap Friendsim,16,27,747
570780.0,古剑奇谭(GuJian),16,79,719
314830.0,Blackguards 2,16,29,610
389270.0,Abandoned,16,582,582
359390.0,Amnesia™: Memories,16,25,558
650700.0,Yume Nikki,16,24,469
335180.0,StarMade Demo,16,29,436
795580.0,THE DAY Online,16,78,420
15390.0,Brothers in Arms: Hell's Highway,16,26,360
229480.0,Dungeons & Dragons: Chronicles of Mystara,16,16,313
289780.0,Requiem,16,47,305
203830.0,The Dark Eye: Chains of Satinav,16,25,278
292230.0,Game Character Hub,16,16,276
639790.0,DEEP SPACE WAIFU,16,43,268
244050.0,Rise of Flight United,16,25,236
38420.0,Fallout Tactics,16,34,222
285500.0,Hard Truck Apocalypse / Ex Machina,16,49,169
207060.0,MLB 2K12,16,17,167
273840.0,Stock Car Extreme,16,18,166
57730.0,Patrician IV: Rise of a Dynasty,16,69,165
299950.0,GET EVEN,16,46,163
345610.0,The Fruit of Grisaia,16,18,138
638850.0,Animallica,16,18,126
363090.0,NOBUNAGA'S AMBITION: Kakushin with Power Up Kit,16,53,121
2300.0,DOOM II: Hell on Earth,16,26,110
575950.0,Blood Feed,16,19,84
211740.0,Thief 2,16,27,79
406550.0,Umineko When They Cry - Question Arcs,16,21,75
402370.0,Wurm Unlimited Dedicated Server,16,22,72
1610.0,Space Empires IV Deluxe,16,19,69
455020.0,Jackpot Poker by PokerStars,16,27,66
391000.0,Farm Frenzy Collection,16,31,46
775940.0,Rise of Liberty,16,24,45
397420.0,Hoyle Official Card Games Collection,16,23,34
740.0,Counter-Strike Global Offensive - Dedicated Server,16,18,20
1900.0,Earth 2160,15,"1,441","9,960"
407250.0,Pro Evolution Soccer 2016 myClub,15,25,"8,350"
102600.0,Orcs Must Die!,15,38,"6,000"
269710.0,Tumblestone,15,108,"3,041"
650500.0,Wolfenstein II: The New Colossus German Edition,15,149,"2,782"
340170.0,FINAL FANTASY TYPE-0 HD,15,26,"2,673"
251990.0,Long Live The Queen,15,22,"2,623"
338390.0,The Technomancer,15,30,"2,366"
47790.0,Medal of Honor(TM) Single Player,15,32,"2,285"
451880.0,Catch a Falling Star,15,15,"1,335"
580200.0,Yonder: The Cloud Catcher Chronicles,15,26,"1,305"
586540.0,Ultimate Russian Zombie Rush,15,27,"1,303"
232430.0,Gone Home,15,15,"1,198"
346330.0,BrainBread 2,15,43,"1,123"
261760.0,Lichdom: Battlemage,15,17,868
70600.0,Worms Ultimate Mayhem,15,47,786
266210.0,One Way Heroics,15,35,775
267750.0,Shadowrun Chronicles - Boston Lockdown,15,28,720
360730.0,Cards and Castles,15,15,670
264120.0,Victory: The Age of Racing,15,23,659
412450.0,The Black Death,15,29,614
207210.0,Tony Hawk's Pro Skater HD,15,17,489
553210.0,"Warhammer 40,000: Space Wolf",15,32,467
588950.0,Kingsway,15,24,446
327090.0,Out of Reach,15,30,437
351910.0,Valhalla Hills,15,27,410
761170.0,Radical Dungeon Sweeper,15,62,390
732730.0,Red Crucible®: Reloaded,15,35,278
596970.0,Sunless Skies,15,21,256
297750.0,Close Combat - Gateway to Caen,15,26,254
296710.0,Monstrum ,15,35,244
717790.0,Hold Your Own,15,22,214
19930.0,The Settlers: Rise of an Empire Gold Edition ,15,37,201
767420.0,Wauies,15,53,147
1690.0,Space Empires V,15,25,137
300970.0,Fiesta Online NA,15,27,117
2200.0,Quake III Arena,15,38,113
590690.0,Sprint Vector,15,15,111
370020.0,Templar Battleforce,15,24,106
541670.0,Disney Infinity 3.0: Gold Edition,15,24,83
15300.0,Tom Clancy's Ghost Recon,15,19,81
460230.0,Starters Orders 6,15,50,77
690040.0,SUPERHOT: MIND CONTROL DELETE,15,23,67
3380.0,Dynomite! Deluxe,15,24,30
361230.0,Super Daryl Deluxe,15,21,30
32770.0,Joint Operations: Combined Arms,15,20,29
748610.0,Airport Madness 3D: Volume 2,15,16,27
15700.0,Oddworld: Abe's Oddysee,14,20,"18,305"
305050.0,Outland,14,23,"16,166"
253920.0,Gorky 17,14,99,"8,085"
393100.0,Call of Duty: Modern Warfare Remastered - Multiplayer,14,91,"6,075"
206190.0,Gunpoint,14,18,"2,647"
421050.0,Deponia Doomsday,14,48,"2,644"
368900.0,Brilliant Bob,14,235,"2,514"
221260.0,Little Inferno,14,28,"2,129"
375900.0,Trackmania Turbo,14,34,"2,085"
57600.0,Tropico 3: Absolute Power,14,24,"1,947"
513510.0,Intralism,14,21,"1,854"
280520.0,Crea,14,16,"1,662"
257730.0,Infinity Wars - Animated Trading Card Game,14,31,"1,635"
233700.0,Sword of the Stars: The Pit,14,24,"1,298"
95400.0,ibb & obb,14,35,"1,076"
225140.0,Duke Nukem 3D: Megaton Edition,14,22,814
375820.0,Human Resource Machine,14,31,778
616110.0,SPACEPLAN,14,19,760
323320.0,Grow Home,14,21,712
265210.0,Viscera Cleanup Detail: Santa's Rampage,14,24,686
413710.0,Blood and Gold: Caribbean!,14,26,497
345820.0,Shantae and the Pirate's Curse,14,24,490
500260.0,Ben and Ed - Blood Party,14,32,443
313730.0,Sunrider: Mask of Arcadius,14,22,439
314790.0,Silence,14,23,373
508190.0,Dragon Knight,14,48,355
248310.0,Freedom Planet,14,18,347
319050.0,Chaos Reborn,14,17,346
580720.0,Carrier Deck,14,31,336
667600.0,Sky Force Reloaded,14,30,330
464450.0,DoDonPachi Resurrection,14,41,328
530890.0,Haydee,14,17,324
287630.0,The Council,14,31,303
232010.0,Euro Truck Simulator,14,45,282
252110.0,Lovers in a Dangerous Spacetime,14,31,273
688430.0,Duel of Summoners : The Mabinogi Trading Card Game,14,22,271
340730.0,Sunrider Academy,14,19,234
39530.0,Painkiller: Black Edition,14,23,232
364640.0,FreeCell Quest,14,18,228
409870.0,Phantom Brave PC,14,25,219
666970.0,My Time At Portia Demo,14,24,205
285740.0,Kitty Powers' Matchmaker,14,21,204
311770.0,LEGO® Pirates of the Caribbean The Video Game,14,48,194
735280.0,EMERGENCY 20,14,60,188
331500.0,Executive Assault,14,15,170
230820.0,The Night of the Rabbit,14,29,161
264160.0,WazHack,14,18,160
465660.0,Franchise Hockey Manager 3,14,22,155
721030.0,La Tale - Evolved,14,18,149
433910.0,Neon Drive,14,19,138
403120.0,THE GAME OF LIFE ,14,16,112
33520.0,Tropico,14,20,111
428340.0,Marmoset Hexels 3,14,17,100
451520.0,theBlu,14,26,100
395760.0,Decent Icons,14,32,81
702120.0,THE KING OF FIGHTERS '97 GLOBAL MATCH,14,25,76
21110.0,F.E.A.R.: Extraction Point,14,17,74
382000.0,Mindshow,14,18,73
770100.0,One Deck Dungeon,14,18,66
673260.0,Starblast,14,17,49
380080.0,SONAR,14,20,43
713460.0,Train Frontier Classic,14,17,33
344800.0,World of Mixed Martial Arts 3,14,18,31
2910.0,Fleet Command,14,17,30
730550.0,Kanova,14,16,22
788690.0,Psychonauts in the Rhombus of Ruin,14,14,14
254060.0,KnightShift,13,25,"6,939"
215790.0,Dream Pinball 3D,13,106,"5,673"
236450.0,PAC-MAN Championship Edition DX+,13,16,"3,694"
1520.0,DEFCON,13,22,"3,474"
463210.0,State of Anarchy,13,86,"3,308"
65790.0,Arma: Cold War Assault,13,28,"3,017"
218410.0,Defender's Quest: Valley of the Forgotten,13,29,"3,014"
417430.0,Moto Racer 4,13,23,"3,011"
406090.0,Lost Moon,13,150,"2,787"
215470.0,Primal Carnage,13,34,"2,631"
17700.0,Insurgency: Modern Infantry Combat,13,38,"2,533"
385730.0,WWE 2K16,13,49,"2,520"
17510.0,Age of Chivalry,13,18,"2,399"
347560.0,Terra Incognita ~ Chapter One: The Descendant,13,112,"2,170"
562590.0,Galactic Junk League,13,31,"2,089"
4540.0,Titan Quest,13,18,"1,853"
48210.0,The Settlers 7: Paths to a Kingdom - Gold Edition,13,58,"1,577"
371570.0,Tap Heroes,13,25,"1,511"
24860.0,Battlefield 2,13,23,"1,399"
12500.0,Puzzle Quest,13,25,"1,392"
255260.0,Pro Cycling Manager 2014,13,39,"1,198"
270850.0,Car Mechanic Simulator 2014,13,25,"1,078"
514900.0,Observer,13,18,953
303210.0,The Beginner's Guide,13,22,947
213120.0,Transformers: Fall of Cybertron,13,51,925
442070.0,Drawful 2,13,27,855
254440.0,Pool Nation,13,28,831
230700.0,La-Mulana,13,16,794
3700.0,Sniper Elite,13,26,631
499520.0,The Turing Test,13,20,536
33670.0,Disciples III: Renaissance,13,16,534
817510.0,Golfing Over It with Alva Majo,13,54,528
650760.0,侠客风云传前传(Tale of Wuxia:The Pre-Sequel),13,104,510
322300.0,The Repopulation,13,13,497
438270.0,Learn Japanese To Survive - Hiragana Battle,13,13,495
346420.0,The Spatials,13,21,426
463270.0,Ghost 1.0,13,16,422
318600.0,The Flame in the Flood,13,22,409
530630.0,Empires Apart,13,30,367
635320.0,Last Day of June,13,37,362
525510.0,"Guns, Gore and Cannoli 2",13,34,355
582330.0,Warriors: Rise to Glory!,13,55,345
415270.0,Star Crusade CCG,13,25,343
434050.0,Duke Nukem 3D: 20th Anniversary World Tour,13,27,329
2810.0,X3: Reunion,13,22,315
301650.0,Battlezone 98 Redux,13,18,304
346830.0,FINAL FANTASY IV: THE AFTER YEARS,13,24,271
70210.0,Governor of Poker 2: Premium Edition,13,20,264
427470.0,Democracy 3 Africa,13,17,264
429620.0,Dungeon Rushers,13,22,263
446270.0,UnnyWorld,13,32,245
711660.0,CHUCHEL,13,37,243
266010.0,LYNE,13,19,239
324160.0,CLANNAD,13,23,238
403180.0,Draw a Stickman: EPIC 2,13,21,205
502820.0,Batman™: Arkham VR,13,13,198
530390.0,Slayaway Camp,13,17,186
668210.0,Super Fancy Pants Adventure,13,15,178
446560.0,Just Dance 2017,13,36,174
457760.0,The Signal From Tölva,13,21,162
368610.0,The Enchanted Cave 2,13,18,160
386590.0,Novus Inceptio,13,23,153
1640.0,Disciples II: Gallean's Return,13,30,141
370910.0,Kathy Rain,13,19,140
522470.0,The House of Da Vinci,13,22,135
2320.0,Quake II,13,23,131
7650.0,X-COM: Terror from the Deep,13,21,126
2280.0,The Ultimate DOOM,13,23,124
61520.0,Age of Wonders: Shadow Magic,13,28,123
556180.0,Mysterium,13,18,123
7660.0,X-COM: Apocalypse,13,14,111
33570.0,Patrician III,13,32,107
543870.0,NARUTO SHIPPUDEN: Ultimate Ninja STORM 2,13,18,101
225300.0,Tomb Raider II,13,34,100
420930.0,CHKN,13,15,87
12370.0,Jagged Alliance 2: Gold Pack,13,26,81
351860.0,Cultures - Northland,13,34,80
687850.0,Head Goal: Soccer Online,13,49,77
422920.0,Creeper World 2 Anniversary Edition,13,24,67
356430.0,Chris Sawyer's Locomotion,13,17,61
707590.0,Defense Clicker,13,19,61
337930.0,Nameless ~The one thing you must recall~,13,14,59
488310.0,Eleven: Table Tennis VR,13,21,59
500500.0,Simple VR Video Player,13,42,56
8060.0,Championship Manager 2008,13,25,46
488550.0,Dream Car Builder,13,16,44
797230.0,PUSS! Demo,13,24,44
785160.0,VEGAS Movie Studio 15 Steam Edition,13,17,42
294420.0,7 Days to Die Dedicated Server,13,17,29
32670.0,Delta Force: Black Hawk Down,13,20,23
742700.0,Empire Deluxe Combined Edition,13,16,22
232810.0,Godus,12,15,"6,473"
7510.0,X-Blades,12,74,"3,950"
530620.0,Resident Evil 7 / Biohazard 7 Teaser: Beginning Hour,12,21,"3,910"
339280.0,Strife,12,72,"3,435"
205950.0,Jet Set Radio,12,20,"2,065"
267550.0,The Amazing Spider-Man 2,12,27,"1,909"
332800.0,Five Nights at Freddy's 2,12,25,"1,725"
388090.0,Five Nights at Freddy's 4,12,13,"1,675"
422810.0,River City Ransom: Underground,12,15,"1,659"
442780.0,STRAFE: Millennium Edition,12,22,"1,126"
388210.0,Day of the Tentacle Remastered,12,29,"1,097"
411830.0,SENRAN KAGURA SHINOVI VERSUS,12,20,"1,048"
480430.0,Hide and Shriek,12,36,"1,028"
231160.0,The Swapper,12,23,890
246760.0,Legends of Eisenwald,12,26,872
7110.0,Jade Empire: Special Edition,12,20,842
235210.0,Strider,12,15,839
326670.0,Warhammer Quest,12,24,689
296570.0,Lords of Xulima,12,30,657
429180.0,Project CARS - Pagani Edition,12,17,646
351640.0,Eternal Senia,12,22,631
401680.0,POSTAL Redux,12,12,628
278360.0,A Story About My Uncle,12,26,615
227600.0,Castle of Illusion,12,20,608
704030.0,Cattle and Crops,12,51,575
65300.0,Dustforce,12,18,570
681840.0,仙剑奇侠传五 前传（Chinese Paladin：Sword and Fairy 5 Prequel）,12,69,513
561600.0,MXGP3 - The Official Motocross Videogame,12,37,504
262830.0,Crimsonland,12,32,479
348550.0,GUILTY GEAR XX ACCENT CORE PLUS R,12,20,445
314520.0,Euro Fishing,12,45,414
521200.0,Epic Battle Fantasy 3,12,21,403
398850.0,Epistory - Typing Chronicles,12,35,400
584980.0,Late Shift,12,70,395
785840.0,Moe Jigsaw,12,45,372
220740.0,Chaos on Deponia,12,35,337
320040.0,Moon Hunters,12,22,324
428750.0,Neon Chrome,12,17,313
23450.0,Grand Ages: Rome,12,24,308
366320.0,Seasons after Fall,12,28,304
464150.0,Regalia: Of Men and Monarchs,12,16,294
7000.0,Tomb Raider: Legend,12,30,287
312350.0,Commander : The Great War,12,18,264
537340.0,Guts and Glory,12,21,257
580710.0,Afghanistan '11,12,14,250
523000.0,Princess Maker 2 Refine,12,12,245
636100.0,Tesla vs Lovecraft,12,21,241
644640.0,Band of Defenders,12,36,240
268540.0,The Whispered World Special Edition,12,24,223
398150.0,Ace of Protectors,12,26,196
642390.0,Blocksworld,12,17,188
411970.0,TY the Tasmanian Tiger 2,12,14,180
21800.0,Tom Clancy's EndWar,12,19,160
235320.0,Original War,12,26,152
251110.0,INFRA,12,17,145
722230.0,L.A. Noire: The VR Case Files,12,17,115
649640.0,Ashes Cricket,12,37,114
680310.0,Poker World,12,26,112
555880.0,Sairento VR,12,17,98
346850.0,Chip's Challenge 1,12,19,91
353540.0,Stephen's Sausage Roll,12,20,90
694500.0,Army Men RTS,12,16,86
15380.0,Heroes of Might & Magic V: Hammers of Fate,12,25,77
321290.0,Dandelion - Wishes brought to you -,12,19,75
1630.0,Disciples II: Rise of the Elves,12,38,73
802890.0,Muv-Luv Alternative,12,19,70
346140.0,Hidden Object Bundle 5 in 1,12,15,68
500150.0,Time Gap,12,40,68
714070.0,Entropy : Zero,12,15,66
61510.0,Age of Wonders 2: The Wizard's Throne,12,17,59
319760.0,Oh My Gore!,12,32,56
451650.0,Whirligig,12,24,50
567670.0,Serious Sam 3 VR: BFE,12,20,45
660880.0,b,12,15,44
448850.0,Overload,12,16,43
15240.0,Silent Hunter: Wolves of the Pacific U-Boat Missions,12,15,40
733070.0,Sudoku Universe,12,20,39
390540.0,High Fidelity,12,14,34
528550.0,Drunkn Bar Fight,12,15,33
234820.0,Driver Fusion Premium,12,18,32
606180.0,Vive Video,12,17,28
32110.0,Luxor Mahjong,12,17,27
448710.0,VirZOOM Arcade,12,13,17
218510.0,Planets Under Attack,11,49,"9,723"
105430.0,Age of Empires Online,11,25,"9,493"
259320.0,Heli Heroes,11,231,"7,807"
253030.0,Race The Sun,11,22,"6,455"
443940.0,Unknown Battle,11,361,"5,924"
220160.0,Trials Evolution Gold Edition,11,18,"4,318"
247910.0,Sniper Elite: Nazi Zombie Army 2,11,22,"3,563"
466860.0,City of God I - Prison Empire,11,67,"3,284"
250180.0,METAL SLUG 3,11,21,"2,879"
240320.0,Panzar,11,84,"2,789"
331710.0,Why So Evil,11,363,"2,380"
252030.0,Valdis Story: Abyssal City,11,16,"1,959"
237850.0,Dreamfall Chapters,11,44,"1,711"
231140.0,Cities XL Platinum,11,22,"1,665"
599460.0,Weapon Shop Fantasy,11,47,"1,607"
342580.0,12 Labours of Hercules,11,31,"1,535"
716710.0,東方憑依華　～ Antinomy of Common Flowers.,11,49,"1,463"
232750.0,Mars: War Logs,11,15,"1,462"
42650.0,Transformers: War for Cybertron,11,18,"1,383"
501590.0,Bulletstorm: Full Clip Edition,11,18,"1,288"
502280.0,BERSERK and the Band of the Hawk,11,21,"1,271"
203750.0,Binary Domain,11,21,"1,077"
336520.0,Might & Magic Heroes Online,11,23,"1,003"
671440.0,Rise of Industry,11,25,754
219800.0,Pro Cycling Manager 2013,11,13,748
313630.0,The Solus Project,11,16,652
409890.0,Stranger of Sword City,11,27,638
24870.0,Need for Speed: SHIFT,11,26,621
256190.0,Enemy Front,11,32,613
791330.0,Fallen ~Makina and the City of Ruins~,11,28,595
266130.0,Breach & Clear,11,15,517
687920.0,Tropical Liquor,11,22,503
469720.0,Monsters' Den: Godfall,11,17,487
547360.0,BREAK ARTS II,11,26,464
430210.0,Megaton Rainfall,11,13,457
471010.0,Seven: The Days Long Gone,11,23,443
527290.0,Atelier Firis: The Alchemist and the Mysterious Journey,11,37,393
343860.0,Tacoma,11,27,386
468920.0,Ultimate Fishing Simulator,11,30,385
384110.0,Pathologic Classic HD,11,26,330
646690.0,The Surge Demo,11,27,299
303800.0,The Witcher Adventure Game,11,22,294
32400.0,STAR WARS™: Dark Forces,11,16,288
216260.0,Don Bradman Cricket 14,11,61,286
644540.0,Dies irae ~Amantes amentes~,11,13,283
239410.0,Catan,11,21,274
632300.0,Hobo: Tough Life,11,32,256
308173.0,Hegemony III: Clash of the Ancients,11,22,251
746910.0,Chicken Farm 2K17,11,13,235
427490.0,Shadowhand,11,22,231
317600.0,Company of Heroes: Eastern Front,11,29,226
314230.0,Rodina,11,13,224
243380.0,Might & Magic VI,11,20,213
2800.0,X2: The Threat,11,21,207
574070.0,Space Wars: Interstellar Empires,11,20,183
6870.0,Battlestations: Midway,11,16,175
495480.0,Visual Novel Maker,11,25,166
506500.0,Party Panic,11,24,156
681590.0,Company of Heroes: Blitzkrieg Mod,11,29,151
765650.0,TSUKUMOHIME,11,26,143
57620.0,Patrician IV: Steam Special Edition,11,26,140
743140.0,Pillars of Eternity II: Deadfire - Closed Beta,11,14,134
352890.0,Caravan,11,20,128
3980.0,CivCity: Rome,11,17,118
433800.0,XSplit,11,15,109
616250.0,Crystalline,11,14,109
621930.0,Attack of the Earthlings,11,19,95
2270.0,Wolfenstein 3D,11,14,91
612300.0,Sudden Strike Gold,11,36,89
477200.0,Descent: Road to Legend,11,26,87
623310.0,Arcfall,11,14,85
690810.0,Killing Floor: Incursion,11,12,83
224980.0,Tomb Raider: The Last Revelation,11,23,79
3130.0,Men of War: Red Tide,11,23,77
422910.0,Creeper World Anniversary Edition,11,22,76
571880.0,Angels with Scaly Wings,11,20,76
698640.0,Deep Sky Derelicts,11,29,75
628050.0,Romance of the Three Kingdoms IX with Power Up Kit,11,37,71
734880.0,A Hat in Time - Modding Tools,11,18,71
794690.0,光明大陆,11,34,71
225320.0,Tomb Raider III: Adventures of Lara Croft,11,31,66
613390.0,DUNGEONS OF CHAOS,11,18,66
375840.0,Rytmik Ultimate,11,18,65
751440.0,VR Kanojo,11,36,63
347950.0,Palace of Cards,11,40,62
411310.0,"Codename: Panzers, Phase One",11,26,61
363110.0,NOBUNAGA'S AMBITION: Tendou with Power Up Kit,11,36,57
791150.0,EV3 - Drag Racing,11,14,43
518060.0,Chess Ultra,11,12,41
716020.0,Spintires: Mudrunner - Editor Beta,11,26,35
783200.0,Forbidden Clicker Party,11,12,32
494150.0,The Thrill of the Fight,11,14,29
721090.0,SKYBOX VR Video Player,11,13,17
254080.0,World War III: Black Gold,10,64,"9,724"
272510.0,NARUTO SHIPPUDEN: Ultimate Ninja STORM Revolution,10,26,"6,831"
23490.0,Tropico 3 - Steam Special Edition,10,31,"5,784"
311260.0,The Guild 3,10,25,"3,513"
200010.0,Quantum Conundrum,10,16,"2,941"
4550.0,Titan Quest: Immortal Throne,10,18,"2,842"
339400.0,Runestone Keeper,10,16,"2,280"
94400.0,Nidhogg,10,27,"2,215"
233840.0,Worms Clan Wars,10,75,"2,092"
551730.0,Toukiden 2,10,29,"1,938"
211400.0,Deadlight,10,13,"1,678"
583470.0,The End Is Nigh,10,24,"1,641"
231740.0,Knights of Pen and Paper +1,10,15,"1,368"
420740.0,The Deed,10,18,"1,358"
621220.0,Nantucket,10,21,"1,261"
233470.0,Evoland,10,14,"1,202"
262940.0,Broken Sword 5 - the Serpent's Curse,10,28,"1,101"
286040.0,Dead Effect,10,16,"1,032"
243780.0,PixelJunk™ Monsters Ultimate,10,20,974
310510.0,Deathtrap,10,18,948
17330.0,Crysis Warhead,10,27,927
405830.0,Turok 2: Seeds of Evil,10,20,894
241260.0,Sherlock Holmes: Crimes and Punishments,10,26,889
35130.0,Lara Croft and the Guardian of Light,10,30,877
243200.0,Memoria,10,20,860
557600.0,Gorogoa,10,28,813
40400.0,AI War: Fleet Command,10,19,740
286100.0,You Have to Win the Game,10,13,660
348470.0,SAMURAI WARRIORS 4-II,10,22,608
505170.0,Carmageddon: Max Damage,10,27,593
212800.0,Super Crate Box,10,15,553
223810.0,Ys I,10,16,544
71310.0,Football Manager 2012 Korean,10,23,538
313740.0,Sakura Spirit,10,14,537
6850.0,Hitman 2: Silent Assassin,10,15,530
368730.0,No Time To Explain Remastered,10,13,513
338930.0,TRANSFORMERS: Devastation,10,14,494
318970.0,StarCrawlers,10,17,465
686260.0,Forged Battalion,10,17,442
207320.0,Ys: The Oath in Felghana,10,13,438
398840.0,War of Beach,10,13,428
454540.0,LuckCatchers,10,22,413
359800.0,Copa Petrobras de Marcas,10,15,403
461950.0,Beat Cop,10,21,403
400630.0,Wuppo,10,16,398
507010.0,Mr.President!,10,17,385
270450.0,Robot Roller-Derby Disco Dodgeball,10,21,373
215510.0,Rocketbirds: Hardboiled Chicken,10,25,369
71230.0,Crazy Taxi,10,12,362
733990.0,I Can't Believe It's Not Gambling GOTY Edition,10,25,350
298480.0,Victory At Sea,10,15,347
517710.0,Redout: Enhanced Edition,10,25,338
424250.0,Balrum,10,14,313
6880.0,Just Cause,10,20,309
464620.0,Siralim 2,10,19,307
308060.0,Black The Fall,10,14,302
211340.0,Magical Diary,10,18,293
587260.0,Tokyo Xanadu eX+,10,35,289
589780.0,The Red Strings Club,10,29,284
244410.0,Supreme Ruler 1936,10,11,276
560040.0,Minecraft: Story Mode - A Telltale Games Series - Episode 1,10,23,267
486720.0,Bastard Bonds,10,15,259
288120.0,Dungeonmans,10,13,248
328070.0,Reflex Arena,10,21,240
759530.0,Struckd - 3D Game Creator,10,14,235
666180.0,Prehistoric Kingdom Demo,10,15,221
304350.0,Wildlife Park 2,10,26,214
219910.0,Edna & Harvey: Harvey's New Eyes,10,27,211
271900.0,Hexcells Plus,10,24,211
224960.0,Tomb Raider I,10,37,208
593620.0,The Last Conflict,10,10,205
468700.0,NVIDIA® VR Funhouse,10,14,197
255320.0,Edna & Harvey: The Breakout,10,29,192
269790.0,DreadOut,10,19,176
741590.0,Hex Commander: Fantasy Heroes,10,25,170
2610.0,GUN,10,21,154
340.0,Half-Life 2: Lost Coast,10,26,144
611040.0,Tube Tycoon,10,24,138
277450.0,Imperial Glory,10,28,135
650440.0,Warbanners,10,14,122
463060.0,Clover Tale,10,25,111
325420.0,Homebrew - Patent Unknown,10,17,100
271370.0,Transport Giant,10,30,99
15190.0,Brothers in Arms: Road to Hill 30,10,19,97
403040.0,Driver Booster 3 for STEAM,10,19,91
297860.0,Split/Second,10,14,85
